1	0.029700474
1.0045	0.03034829
1.009	0.047701972
1.0135	0.082196038
1.018	0.134268755
1.0225	0.20436214
1.027	0.292921956
1.0315	0.400397716
1.036	0.527242682
1.0405	0.673913863
1.045	0.840872019
1.0495	1.028581655
1.054	1.237511028
1.0585	1.468132142
1.063	1.720920748
1.0675	1.996356348
1.072	2.294922192
1.0765	2.617105277
1.081	2.963396351
1.0855	3.334289908
1.09	3.730284192
